,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3.4E+12,1,1,1,1,1,1,1,0.999997404,0.999992211,0.999997404,0.999981826,0.999976633,0.999992211,0.999993942,0.999933362,0.999961921,0.999860666,0.999985288,0.999946344,0.99987884,0.99985807,0.999903938,0.99952315,0.999900476,0.99909736,0.998188662,0.999491129,0.999297273,0.998871483,0.9980926,0.997755085,0.985112052
3.5E+12,1,1,0.999999147,0.999999147,0.999999147,0.999999147,1,0.999999147,1,0.999999147,0.999982088,0.999984646,0.999996588,0.999987205,0.999895084,0.999985499,0.999963322,0.999870348,0.999900202,0.999869495,0.999962469,0.99997697,0.999302267,0.998258228,0.999038698,0.999319326,0.998952548,0.999122289,0.99630834,0.997453876,0.983420223,0.998991784
3.6E+12,1,1,0.999999159,0.999998318,0.999998318,1,0.999999159,1,0.999997477,0.999998318,0.999982338,0.999980656,0.999957107,0.999962994,0.999926829,0.999922624,0.999823381,0.999994113,0.99996804,0.999973928,0.999706476,0.999473506,0.999729184,0.999520605,0.998235491,0.998228762,0.998716567,0.997353239,0.990701626,0.999929352,0.999592935,0.988317473
3.7E+12,1,1,0.99999917,0.999998341,0.999998341,1,0.99999917,0.999997511,0.999990874,0.999993363,0.99998009,0.999984238,0.99997843,0.999982578,0.999951054,0.99989547,0.999965986,0.999839057,0.999923677,0.999970134,0.999706321,0.999664841,0.999910403,0.99867015,0.998035507,0.998209723,0.997800731,0.995386615,0.994693082,0.990550238,0.999762734,0.975844884
3.8E+12,1,1,1,0.999997544,0.999999181,0.999997544,0.999999181,0.999996726,0.999990995,0.999995088,0.999977897,0.999979535,0.999990995,0.999996726,0.999995907,0.99986411,0.999884576,0.999987721,0.999925506,0.999958251,0.999950883,0.999469539,0.999713486,0.999777337,0.999182206,0.997192166,0.997443478,0.996805783,0.998117193,0.996637151,0.983091192,0.988350742
3.9E+12,1,1,0.999999192,0.999998384,0.999998384,1,1,0.999996768,0.999989495,0.999992728,0.999978991,0.999983839,0.999989495,0.999982223,0.999953941,0.999924851,0.999894954,0.99989657,0.99996283,0.999983031,0.999987071,0.999659811,0.999644458,0.998659447,0.999510322,0.998346733,0.997052244,0.995511311,0.992648473,0.99837259,0.992305068,0.99860046
4E+12,1,1,1,0.999997606,0.999998404,0.999998404,1,0.999994415,0.999992021,0.999992819,0.999981649,0.999984042,0.999970478,0.999976063,0.999928988,0.999900264,0.99994734,0.999977659,0.999924201,0.999959308,0.999628186,0.999895477,0.999889094,0.998760886,0.998263805,0.999402385,0.99609836,0.995771232,0.994863255,0.997793054,0.983377278,0.990255678
4.1E+12,1,1,1,1,0.999999212,0.999998424,0.999997636,0.999992907,0.999992119,0.999994483,0.999981086,0.999981874,0.999981086,0.999981874,0.9999007,0.999927495,0.999931436,0.999995271,0.999937741,0.999858143,0.999810069,0.999895972,0.99991725,0.999503501,0.997650695,0.998472674,0.996422064,0.996113923,0.998741414,0.995965763,0.9974915,0.982102306
4.2E+12,1,1,0.999999221,0.999998443,0.999998443,0.999997664,0.999998443,0.999996107,0.999999221,0.999998443,0.999971968,0.999977419,0.999996107,0.999996107,0.999946273,0.999977419,0.999957953,0.999998443,0.999957953,0.999824024,0.999941601,0.999972747,0.999774969,0.998598421,0.999678415,0.998449698,0.99739618,0.997417204,0.998033118,0.997480275,0.98476575,0.996644783
4.3E+12,1,1,1,1,0.99999923,0.999998461,0.999997691,0.999993074,0.999994613,0.999996152,0.999976144,0.999986148,0.999977683,0.999980761,0.999964601,0.999989996,0.999882259,0.999990765,0.999923815,0.999954597,0.999940745,0.999541349,0.999903037,0.999622152,0.999816078,0.999839164,0.997240406,0.997752922,0.991131909,0.999769905,0.998097679,0.994507778
4.4E+12,1,1,1,1,0.999999239,0.999999239,0.999997718,0.999997718,0.999992392,0.999994675,0.999974895,0.999983263,0.999974895,0.999974895,0.999967288,0.999993914,0.999964245,0.999953594,0.999996196,0.999965005,0.999723847,0.999742105,0.999729172,0.998863435,0.997945208,0.999049059,0.997724591,0.998963094,0.992502128,0.997996178,0.993383046,0.983139924
4.5E+12,1,1,0.999999248,0.999999248,1,0.999999248,0.999998495,0.999997743,0.999990221,0.999994734,0.999981194,0.999981194,0.999990973,0.999998495,0.999931545,0.999966149,0.999874374,0.999997743,0.999954113,0.999930793,0.999985707,0.999591527,0.999389923,0.999991725,0.99840673,0.998511293,0.997938077,0.999617856,0.998823477,0.995342077,0.986579691,0.99248661
4.6E+12,1,1,1,1,1,0.999997768,0.999999256,0.999997024,0.99998884,0.999994048,0.999980655,0.999988096,0.99999628,0.999990328,0.999905508,0.999967263,0.999967263,0.99990402,0.999906996,0.999982887,0.999970983,0.999626496,0.99918975,0.998264921,0.999463554,0.997270155,0.999348229,0.997969541,0.997538005,0.996736688,0.995136298,0.999975447
4.7E+12,1,1,1,1,1,0.999997792,0.999999264,0.999994847,0.999991903,0.999994847,0.999984542,0.999980126,0.999976446,0.999973501,0.999932281,0.999921976,0.999853521,0.999997792,0.99997939,0.999930809,0.999744583,0.999999264,0.999554676,0.999846897,0.999192528,0.998388,0.999299994,0.99815393,0.99323115,0.998817867,0.981382713,0.987947992
4.8E+12,1,1,0.999999272,0.999999272,1,0.999999272,0.999998543,0.999997815,0.999997087,0.999997087,0.999988346,0.999992716,0.999970137,0.999984704,0.999965767,0.999908226,0.99996431,0.999861611,0.999939546,0.999938089,0.999787317,0.999907498,0.999567351,0.998565849,0.998884873,0.999543315,0.999824464,0.997322533,0.993748502,0.998864478,0.998208222,0.985877728
4.9E+12,1,1,0.999999279,0.999998558,0.999999279,1,0.999999279,0.999999279,0.999998558,0.999998558,0.999989187,0.999974769,0.999997116,0.999996396,0.999985582,0.999875285,0.999896191,0.999986303,0.999924306,0.999804637,0.999963955,0.999897633,0.999417517,0.999803196,0.998439263,0.999413192,0.998334013,0.997872641,0.99879106,0.999315871,0.984893106,0.991483508
5E+12,1,1,0.999999286,0.999998573,0.999999286,1,1,0.999997145,0.999993577,0.999997859,0.999990009,0.999992864,0.999997145,0.999995004,0.99994719,0.999922926,0.999922926,0.999905085,0.999965745,0.999810169,0.999972881,0.999558965,0.999775914,0.998756109,0.998659767,0.999179303,0.999752364,0.999973595,0.99692275,0.999885102,0.998867438,0.994355792
5.1E+12,1,1,1,0.99999788,0.999999293,1,0.99999788,0.99999788,0.999992934,0.99999576,0.999987987,0.999975268,0.999975268,0.999980215,0.999933578,0.999903193,0.999950537,0.999973148,0.999924392,0.999968909,0.999739964,0.999674249,0.999975268,0.999604294,0.999075037,0.998699116,0.999980921,0.998797336,0.993615064,0.999775295,0.987204395,0.98166204
5.2E+12,1,1,1,1,1,1,1,1,1,1,1,1,0.999974108,0.999968509,0.99993282,0.999937719,0.999937019,0.999986004,0.999944017,0.999953814,0.999980406,0.99949755,0.999877537,0.99849475,0.999415675,0.999515745,0.9996662,0.999494751,0.994872666,0.995658518,0.989923976,0.988776421
5.3E+12,1,1,1,1,1,1,1,1,1,1,1,0.999970194,0.999995148,0.999998614,0.99996049,0.999981978,0.999979205,0.999990296,0.999964649,0.999912662,0.999989603,0.99971026,0.999520335,0.99947528,0.998433464,0.998420294,0.99872459,0.998430692,0.999057306,0.999123849,0.998544369,0.997960732
5.4E+12,1,1,1,1,0.999999313,0.999998627,0.99999794,0.99999382,0.999995193,0.999996566,0.999994506,0.999994506,0.999994506,0.999998627,1,0.999998627,0.999884633,0.99999794,0.999929956,0.999987639,0.999728063,0.999974592,0.999852357,0.999436898,0.998756369,0.998502287,0.998641689,0.997101405,0.996366632,0.995607827,0.984199843,0.986732693
5.5E+12,1,1,0.99999932,0.999998639,0.99999932,0.999997959,0.99999932,0.999997959,0.999991835,0.999996598,0.999993876,0.999979587,0.999976865,0.999963937,0.999970741,0.999981628,0.999977546,0.999935358,0.999993196,0.999951689,0.999887728,0.999820364,0.999779538,0.998821481,0.999329088,0.997643646,0.998119951,0.996718256,0.994129232,0.997585809,0.996183436,0.98622045
5.6E+12,1,1,1,0.999997977,0.999998651,0.999998651,1,0.999997303,0.999991908,0.999994605,0.999989885,0.999990559,0.999966283,0.999983816,0.999933241,0.999972352,0.999874574,0.999999326,0.999953471,0.999884689,0.999971004,0.999983816,0.999714756,0.999658112,0.999916382,0.999034352,0.997241973,0.996130678,0.997891355,0.995682925,0.987983121,0.987680379
5.7E+12,1,1,1,0.999997995,0.999999332,0.999997995,0.999998663,0.999996658,0.999989306,0.999995321,0.999991979,0.999978611,0.999998663,0.999991979,0.99991244,0.999957891,0.999961902,0.999913777,0.999913777,0.999920461,0.999950539,0.999600969,0.999860306,0.998824295,0.997943354,0.99989172,0.997022979,0.996139371,0.996684775,0.998008856,0.99780366,0.991370532
5.8E+12,1,1,1,1,1,0.999998012,0.999999337,0.999995362,0.999992711,0.999995362,0.999988073,0.99998741,0.999995362,0.99998741,0.999947654,0.999924463,0.999868804,0.999986748,0.999960906,0.99995428,0.9996899,0.999618338,0.999730319,0.999562679,0.997820025,0.999421544,0.996556442,0.996461027,0.99350851,0.999419556,0.989931953,0.982753019
5.9E+12,1,1,0.999999343,0.999998686,0.999999343,1,1,0.999999343,0.999997372,0.999999343,0.999986204,0.999983576,0.999966495,0.999973064,0.999966495,0.999900141,0.999980948,0.999867949,0.999931675,0.999992773,0.999978977,0.999543407,0.99959925,0.998634822,0.999515158,0.998328675,0.998100051,0.997376732,0.99467663,0.999189302,0.99627632,0.987671177
6E+12,1,1,0.999999349,0.999998697,0.999998697,0.999998046,0.999998697,0.999996743,0.999999349,0.999999349,0.999986971,0.999988274,0.999979804,0.999986971,0.99998241,0.999893159,0.999941368,0.999996743,0.99993811,0.999970684,0.99997785,0.99975179,0.999314002,0.999957003,0.999328986,0.999356999,0.998113345,0.997848197,0.999542668,0.995637779,0.99808468,0.999753744
6.1E+12,1,1,0.999999354,0.999998708,0.999998708,0.999998062,0.999998708,0.999994831,0.999996123,0.999996123,0.99998514,0.99998514,0.999993539,0.999998708,0.999958003,0.999923113,0.999946373,0.999922467,0.999984493,0.999981263,0.999764817,0.999886931,0.99946373,0.998660619,0.998765934,0.999214333,0.998753658,0.99863219,0.999333217,0.997398128,0.984330949,0.988807838
6.2E+12,1,1,0.999999359,0.999998718,0.999999359,0.999998077,0.999998718,0.999996155,0.999989746,0.999994232,0.999983337,0.999986542,0.999991028,0.999991669,0.999924377,0.999902587,0.99994873,0.999983337,0.999937835,0.999969238,0.999926299,0.999848112,0.999448846,0.999785306,0.998840655,0.998859241,0.998015208,0.999265556,0.993745752,0.998995106,0.995021705,0.984601339
6.3E+12,1,1,0.999999364,0.999999364,0.999999364,0.999998728,1,0.99999555,0.999993007,0.999994914,0.999985377,0.999987285,0.999975841,0.999976477,0.99993833,0.999947231,0.999943417,0.999973298,0.999956768,0.999897641,0.999972662,0.99997902,0.999430986,0.998848622,0.998811747,0.998430922,0.999787017,0.999336892,0.995199968,0.999644605,0.987218398,0.987545143
6.4E+12,1,1,1,0.999998108,0.999998738,0.999999369,0.999998738,0.999996215,0.999993692,0.999996846,0.999985492,0.999986123,0.999986123,0.999992431,0.999965938,0.999984861,0.99997603,0.999995585,0.999958999,0.99983852,0.999924306,0.999743271,0.99991106,0.999810765,0.999265769,0.998039528,0.999704163,0.998403489,0.999558452,0.997854078,0.998552984,0.991264459
6.5E+12,1,1,0.999999374,0.999999374,1,0.999999374,0.999998122,0.999997496,0.999994367,0.999998122,0.999985604,0.999987482,0.99999687,1,0.999995619,0.999999374,0.999907991,0.999971208,0.999940538,0.999957438,0.999692051,0.999618194,0.999959316,0.998875236,0.999454205,0.999173796,0.999682037,0.997915089,0.997745467,0.99979783,0.98700038,0.980515414
6.6E+12,1,1,1,0.999998137,0.999998758,0.999998758,1,0.999997515,0.999996894,0.999999379,0.99997826,0.999988819,0.999981365,0.999975775,0.999971427,0.999962731,0.999986956,0.99994596,0.999971427,0.999964594,0.999988819,0.999487549,0.999867073,0.999824214,0.998723533,0.999351517,0.998724775,0.998217916,0.993773633,0.999206789,0.999378848,0.988786707
6.7E+12,1,1,0.999999384,0.999999384,0.999999384,0.999998767,1,0.999995685,0.999996301,0.999998151,0.999981505,0.999985204,0.999975957,0.999983355,0.999946365,0.999978423,0.999885331,0.999992602,0.999953146,0.999937117,0.999983355,0.999754633,0.999553654,0.999114707,0.998567256,0.999646129,0.998936539,0.999985204,0.995383678,0.995666647,0.997188152,0.999773128
6.8E+12,1,1,0.999999388,0.999998776,0.999999388,0.999998164,0.999998776,0.999994492,0.999995716,0.999998164,0.99998103,0.999988985,0.999994492,0.999993881,0.999925954,0.999955328,0.999976746,0.999943701,0.99992167,1,0.999787042,0.999845789,0.999817027,0.999184271,0.999432723,0.998574158,0.999889237,0.999570411,0.998664727,0.998921133,0.989816824,0.989040329
6.9E+12,1,1,0.999999393,0.999998785,0.999999393,1,1,0.999999393,0.999992103,0.999996355,0.999984813,0.999988458,0.999996355,0.999998785,0.99995626,0.99991009,0.999900978,0.999999393,0.99996841,0.999932568,0.999961728,0.999834153,0.9998542,0.999763075,0.999906445,0.99982747,0.999823218,0.999869995,0.99822489,0.997022655,0.997769267,0.98175536
7E+12,1,1,0.999999397,0.999998794,0.999999397,1,1,0.999999397,0.999992159,0.999996381,0.999984921,0.999985525,0.999984921,0.999986731,0.999970446,0.999910735,0.999984921,0.999872737,0.999940289,0.999948733,0.999961399,0.999951145,0.999696015,0.999016272,0.998405891,0.999006622,0.999579005,0.998487316,0.994185743,0.998938467,0.986831551,0.990561016
7.1E+12,1,1,0.999999401,0.999998802,0.999999401,1,1,0.999999401,0.999992215,0.999996407,0.999985028,0.999988621,0.999981435,0.999982034,0.999973649,0.999894597,0.999963468,0.999990418,0.999959276,0.999855071,0.999924541,0.999845489,0.999843093,0.999793985,0.998117118,0.998612392,0.999342428,0.997711677,0.995941398,0.995673701,0.9989831,0.993933988
7.2E+12,1,1,0.999999405,0.999999405,1,0.999999405,0.999998811,0.999998216,0.999992269,0.999995837,0.999985132,0.999985132,0.999992864,0.999998811,0.999945882,0.999928635,0.999941124,0.999942908,0.999980969,0.99985727,0.999753791,0.999663395,0.999700862,0.999081176,0.999665179,0.998383585,0.998052928,0.996925367,0.998203389,0.999411834,0.987889236,0.987486072
7.3E+12,1,1,1,1,1,1,0.999999409,0.999997638,0.999995866,0.999995275,0.999986416,0.99999055,1,0.999997638,0.999920857,0.999925582,0.999953341,0.999949207,0.99995216,0.999976966,0.999972241,0.999510376,0.999595425,0.999875379,0.999521007,0.999063866,0.997548928,0.997118959,0.995051812,0.999661574,0.999341458,0.986126429
7.4E+12,1,1,0.999999413,0.999998827,0.999999413,1,1,0.999999413,0.999997654,0.999999413,0.999989441,0.999980642,0.999982988,0.999978295,0.999947791,0.999964803,0.999957177,0.999984161,0.999940752,0.99996539,0.999953071,0.999780605,0.999296647,0.998622625,0.998668968,0.999934299,0.998058302,0.997127932,0.996301397,0.999585849,0.992691449,0.99451694
7.5E+12,1,1,0.999999417,0.999999417,1,0.999998835,1,1,0.999995921,0.999997669,0.999990094,0.999996504,0.999974944,0.99998485,0.999977858,0.999977275,0.999994173,0.99999359,0.999959794,0.999964456,0.999783238,0.999884044,0.999611927,0.999993008,0.998899294,0.999502381,0.996324971,0.996383823,0.99868836,0.994355505,0.98991794,0.98939997
