Started
j,0,total,100000000040,data0,100000000040,data1,50000000021,data2,25000000011,data3,37500000015,data4,43750000017,data5,53125000022,data6,48437500020,data7,49218750023,data8,49609375013,data9,49804687527,data10,49902343774,data11,50048828144,data12,50024414103,data13,50012207070,data14,49993896588,data15,49984741173,data16,50001525880,data17,50000762899,data18,50001144424,data19,49999809411,data20,50000286472,data21,49999856846,data22,50000119412,data23,50000035970,data24,50000042659,data25,50000016035,data26,50000008923,data27,50000013786,data28,49999995184,data29,50000000056,data30,49999997672,data31,50000011310,data32,100000000040,data33,4190410009,data34,50000000020,data35,50000000020,data36,50000000020,data37,50000000017,data38,50000000019,data39,50000000023,data40,50000000021,data41,50000000019,data42,50000000012,data43,50000000017,data44,50000000025,data45,50000000065,data46,49999999992,data47,50000000071,data48,50000000063,data49,50000000055,data50,50000000159,data51,49999999996,data52,50000000134,data53,49999999943,data54,49999999561,data55,49999999314,data56,49999999740,data57,50000001635,data58,50000002865,data59,50000001564,data60,49999999806,data61,50000003169,data62,50000003645,data63,50000005960,data64,50000020280,data65,50000019870,
 next:4190410009
j,1,total,200000000068,data0,200000000068,data1,100000000035,data2,50000000018,data3,75000000025,data4,87500000030,data5,106250000037,data6,96875000034,data7,98437500035,data8,99218750028,data9,99609375035,data10,99804687538,data11,100097656289,data12,100048828162,data13,100024414128,data14,99987793011,data15,99969482424,data16,100003051810,data17,100001525927,data18,100002288977,data19,99999618613,data20,100000572594,data21,99999713412,data22,100000238244,data23,100000072070,data24,100000083232,data25,100000031972,data26,100000015860,data27,100000023453,data28,99999997154,data29,99999992986,data30,99999990849,data31,99999994142,data32,200000000068,data33,2317483261,data34,100000000034,data35,100000000034,data36,100000000035,data37,100000000032,data38,100000000033,data39,100000000034,data40,100000000034,data41,100000000038,data42,100000000025,data43,100000000032,data44,100000000044,data45,100000000032,data46,99999999991,data47,99999999999,data48,100000000136,data49,100000000076,data50,100000000015,data51,99999999923,data52,99999999905,data53,100000000047,data54,99999999567,data55,99999999358,data56,99999999606,data57,100000000737,data58,100000002733,data59,100000002317,data60,99999999302,data61,99999996575,data62,100000011208,data63,100000001695,data64,99999997019,data65,100000020931,
 next:2317483261
j,2,total,300000000196,data0,300000000196,data1,150000000099,data2,75000000050,data3,112500000073,data4,131250000086,data5,159375000105,data6,145312500096,data7,147656250098,data8,148828125097,data9,149414062604,data10,149707031348,data11,150146484476,data12,150073242303,data13,150036621176,data14,149981689584,data15,149954223751,data16,150004577734,data17,150002288900,data18,150003433260,data19,149999427945,data20,150000858794,data21,149999570566,data22,150000357529,data23,150000107221,data24,150000126970,data25,150000044512,data26,150000022971,data27,150000034004,data28,149999990607,data29,149999995419,data30,149999994099,data31,149999995832,data32,300000000196,data33,3059153021,data34,150000000098,data35,150000000098,data36,150000000099,data37,150000000096,data38,150000000097,data39,150000000098,data40,150000000098,data41,150000000097,data42,150000000085,data43,150000000092,data44,150000000112,data45,150000000125,data46,150000000094,data47,150000000111,data48,150000000231,data49,150000000158,data50,150000000324,data51,150000000105,data52,150000000062,data53,150000000041,data54,150000000076,data55,149999999444,data56,149999999112,data57,150000002408,data58,150000001297,data59,150000004017,data60,149999997430,data61,150000005610,data62,150000005337,data63,149999991669,data64,150000016083,data65,150000017660,
 next:3059153021
j,3,total,400000000288,data0,400000000288,data1,200000000145,data2,100000000073,data3,150000000108,data4,175000000127,data5,212500000153,data6,193750000140,data7,196875000143,data8,198437500140,data9,199218750152,data10,199609375146,data11,200195312651,data12,200097656396,data13,200048828279,data14,199975586148,data15,199938964941,data16,200006103683,data17,200003051988,data18,200004577788,data19,199999237160,data20,200001145026,data21,199999427894,data22,200000477014,data23,200000142643,data24,200000167084,data25,200000058522,data26,200000030881,data27,200000046421,data28,199999992962,data29,199999991070,data30,199999990482,data31,199999993920,data32,400000000288,data33,4111682017,data34,200000000144,data35,200000000144,data36,200000000144,data37,200000000144,data38,200000000144,data39,200000000147,data40,200000000144,data41,200000000143,data42,200000000131,data43,200000000140,data44,200000000159,data45,200000000155,data46,200000000154,data47,200000000152,data48,200000000217,data49,200000000253,data50,200000000116,data51,200000000297,data52,200000000027,data53,200000000259,data54,200000000026,data55,199999999668,data56,199999999402,data57,200000000333,data58,200000001024,data59,200000002948,data60,199999996124,data61,199999996457,data62,200000002870,data63,199999999191,data64,199999995908,data65,200000013613,
 next:4111682017
j,4,total,500000000292,data0,500000000292,data1,250000000147,data2,125000000074,data3,187500000109,data4,218750000128,data5,265625000156,data6,242187500142,data7,246093750146,data8,248046875140,data9,249023437656,data10,249511718898,data11,250244140779,data12,250122070476,data13,250061035323,data14,249969482580,data15,249923706211,data16,250007629469,data17,250003814938,data18,250005722294,data19,249999046467,data20,250001431039,data21,249999285010,data22,250000595729,data23,250000178544,data24,250000210075,data25,250000075759,data26,250000035917,data27,250000057482,data28,249999988055,data29,249999995944,data30,249999987676,data31,250000006302,data32,500000000292,data33,3092773661,data34,250000000146,data35,250000000146,data36,250000000147,data37,250000000144,data38,250000000145,data39,250000000149,data40,250000000147,data41,250000000146,data42,250000000135,data43,250000000142,data44,250000000161,data45,250000000177,data46,250000000107,data47,250000000100,data48,250000000196,data49,250000000296,data50,250000000281,data51,250000000153,data52,250000000066,data53,249999999902,data54,249999999780,data55,250000000164,data56,249999999596,data57,250000001966,data58,250000002162,data59,250000000118,data60,249999996998,data61,250000005760,data62,250000008323,data63,250000002658,data64,250000019101,data65,250000028197,
 next:3092773661
