Started
j,0,total,100000000104,data0,49999977938,data1,50000018339,data2,50000009821,data3,49999996153,data4,49999975964,data5,49999984620,data6,49999973573,data7,49999972429,data8,49999990555,data9,50000007295,data10,49999986745,data11,49999998422,data12,50000027042,data13,50000018925,data14,50000005504,data15,49999975790,data16,50000005491,data17,50000020348,data18,49999980397,data19,49999978466,data20,50000010716,data21,50000011795,data22,50000027451,data23,49999995054,data24,49999993100,data25,50000010589,data26,49999986592,data27,50000013229,data28,50000027415,data29,50000002589,data30,50000003988,data31,49999981183,data32,100000000104,data33,3439737022,data34,50000001456,data35,49999981942,data36,49999984226,data37,49999978749,data38,50000015424,data39,50000016381,data40,50000023653,data41,50000024001,data42,50000000225,data43,49999978957,data44,50000013541,data45,50000001452,data46,50000002229,data47,50000010856,data48,49999982439,data49,50000018871,data50,49999981338,data51,50000019165,data52,50000022528,data53,50000020060,data54,50000007872,data55,49999973304,data56,50000002573,data57,50000007486,data58,50000007030,data59,49999972535,data60,50000022405,data61,50000003060,data62,50000004272,data63,49999983740,data64,50000004811,data65,50000018234,
 next:3439737022
j,1,total,200000000224,data0,99999976813,data1,99999995550,data2,99999993900,data3,99999978574,data4,99999995594,data5,100000001663,data6,99999994079,data7,99999992757,data8,99999981535,data9,100000004118,data10,100000004268,data11,99999995006,data12,100000026340,data13,100000037586,data14,99999985361,data15,99999991107,data16,99999985777,data17,100000031573,data18,99999997178,data19,100000000176,data20,100000029936,data21,99999985411,data22,100000026015,data23,99999999848,data24,100000000051,data25,99999984934,data26,99999984695,data27,100000012596,data28,100000023329,data29,99999984611,data30,100000018683,data31,99999997532,data32,200000000224,data33,2795818672,data34,100000004393,data35,99999980993,data36,99999989850,data37,100000000378,data38,100000026977,data39,100000028198,data40,100000029000,data41,100000028951,data42,100000002325,data43,99999976429,data44,100000014425,data45,100000014312,data46,99999988993,data47,99999995250,data48,99999999685,data49,100000024657,data50,99999997898,data51,99999996688,data52,100000042300,data53,100000040998,data54,99999989623,data55,99999990964,data56,99999989166,data57,100000016948,data58,100000015951,data59,99999996635,data60,100000023129,data61,99999998643,data62,99999988185,data63,100000002034,data64,99999980594,data65,100000037844,
 next:2795818672
j,2,total,300000000352,data0,149999971662,data1,149999991865,data2,149999994177,data3,149999998365,data4,150000011989,data5,150000001960,data6,150000014120,data7,150000013626,data8,149999989193,data9,149999987529,data10,150000011085,data11,150000007543,data12,150000006703,data13,150000017189,data14,149999999707,data15,150000008490,data16,150000001610,data17,150000027053,data18,150000009533,data19,150000010794,data20,150000007905,data21,150000006262,data22,150000006765,data23,150000008414,data24,150000008355,data25,150000007849,data26,149999989195,data27,150000016335,data28,150000006296,data29,149999998965,data30,149999993885,data31,150000006495,data32,300000000352,data33,906463226,data34,150000021132,data35,149999987953,data36,149999990744,data37,150000010459,data38,150000008906,data39,150000025169,data40,150000012379,data41,150000012064,data42,150000008921,data43,149999975905,data44,149999997747,data45,149999988764,data46,150000006124,data47,149999994904,data48,149999998814,data49,150000007046,data50,149999998428,data51,149999995931,data52,150000021424,data53,150000019753,data54,149999990179,data55,150000003768,data56,150000006279,data57,149999992488,data58,149999990693,data59,150000003927,data60,150000017792,data61,149999981024,data62,150000004874,data63,150000001749,data64,150000000989,data65,150000016522,
 next:906463226
j,3,total,400000000448,data0,199999984152,data1,199999995647,data2,199999997779,data3,199999998998,data4,199999995734,data5,199999996059,data6,199999992183,data7,199999990111,data8,199999989794,data9,200000003966,data10,199999994536,data11,199999981205,data12,200000019636,data13,200000014578,data14,200000010854,data15,199999988257,data16,200000007820,data17,200000006237,data18,200000006707,data19,200000006596,data20,200000008363,data21,200000025048,data22,200000019451,data23,199999986442,data24,199999981984,data25,200000026335,data26,199999994595,data27,199999997011,data28,200000020047,data29,200000007529,data30,200000007709,data31,200000004211,data32,400000000448,data33,3322312477,data34,199999996092,data35,199999997839,data36,199999995484,data37,200000007467,data38,200000007336,data39,200000006045,data40,200000016503,data41,200000015357,data42,199999988422,data43,199999985636,data44,200000019818,data45,200000004261,data46,200000010502,data47,199999999068,data48,199999979206,data49,200000010925,data50,199999979653,data51,199999990340,data52,200000018213,data53,200000016976,data54,199999992312,data55,199999984267,data56,200000010910,data57,200000009415,data58,200000008742,data59,199999985261,data60,199999996580,data61,199999997494,data62,200000012411,data63,199999982308,data64,200000006782,data65,200000014409,
 next:3322312477
j,4,total,500000000552,data0,249999961797,data1,250000004530,data2,250000011947,data3,249999992650,data4,249999986780,data5,249999983386,data6,249999990920,data7,249999990328,data8,249999974179,data9,249999999466,data10,249999999463,data11,250000002568,data12,250000020417,data13,250000013225,data14,249999996434,data15,249999985909,data16,249999995267,data17,250000019152,data18,249999987186,data19,249999984814,data20,250000010656,data21,250000002390,data22,250000021118,data23,250000004879,data24,250000004179,data25,250000004030,data26,249999968591,data27,250000013465,data28,250000021686,data29,249999991026,data30,250000025174,data31,249999987893,data32,500000000552,data33,3742341643,data34,250000010253,data35,249999972780,data36,249999972814,data37,249999985706,data38,250000013370,data39,250000021407,data40,250000015942,data41,250000017370,data42,250000005768,data43,249999963128,data44,250000020961,data45,250000016839,data46,250000004578,data47,250000012661,data48,249999999426,data49,250000014458,data50,250000000290,data51,250000003724,data52,250000015850,data53,250000013484,data54,250000006255,data55,249999983098,data56,250000004445,data57,250000027804,data58,250000028453,data59,249999987069,data60,250000024170,data61,249999995498,data62,250000007216,data63,250000003449,data64,249999990092,data65,250000009439,
 next:3742341643
