Started
j,0,total,100000000100,data0,66666657359,data1,0,data2,0,data3,0,data4,0,data5,0,data6,0,data7,0,data8,0,data9,0,data10,0,data11,0,data12,0,data13,0,data14,0,data15,0,data16,0,data17,0,data18,0,data19,0,data20,0,data21,0,data22,0,data23,0,data24,0,data25,0,data26,0,data27,0,data28,0,data29,0,data30,0,data31,0,data32,100000000100,data33,3235790074,data34,0,data35,0,data36,0,data37,0,data38,0,data39,0,data40,0,data41,0,data42,0,data43,0,data44,0,data45,0,data46,0,data47,0,data48,0,data49,0,data50,0,data51,0,data52,0,data53,0,data54,0,data55,0,data56,0,data57,0,data58,0,data59,0,data60,0,data61,0,data62,0,data63,0,data64,0,data65,0,
 next:3235790074
j,1,total,200000000160,data0,133333331529,data1,0,data2,0,data3,0,data4,0,data5,0,data6,0,data7,0,data8,0,data9,0,data10,0,data11,0,data12,0,data13,0,data14,0,data15,0,data16,0,data17,0,data18,0,data19,0,data20,0,data21,0,data22,0,data23,0,data24,0,data25,0,data26,0,data27,0,data28,0,data29,0,data30,0,data31,0,data32,200000000160,data33,2552028799,data34,0,data35,0,data36,0,data37,0,data38,0,data39,0,data40,0,data41,0,data42,0,data43,0,data44,0,data45,0,data46,0,data47,0,data48,0,data49,0,data50,0,data51,0,data52,0,data53,0,data54,0,data55,0,data56,0,data57,0,data58,0,data59,0,data60,0,data61,0,data62,0,data63,0,data64,0,data65,0,
 next:2552028799
j,2,total,300000000232,data0,200000006866,data1,0,data2,0,data3,0,data4,0,data5,0,data6,0,data7,0,data8,0,data9,0,data10,0,data11,0,data12,0,data13,0,data14,0,data15,0,data16,0,data17,0,data18,0,data19,0,data20,0,data21,0,data22,0,data23,0,data24,0,data25,0,data26,0,data27,0,data28,0,data29,0,data30,0,data31,0,data32,300000000232,data33,2021445167,data34,0,data35,0,data36,0,data37,0,data38,0,data39,0,data40,0,data41,0,data42,0,data43,0,data44,0,data45,0,data46,0,data47,0,data48,0,data49,0,data50,0,data51,0,data52,0,data53,0,data54,0,data55,0,data56,0,data57,0,data58,0,data59,0,data60,0,data61,0,data62,0,data63,0,data64,0,data65,0,
 next:2021445167
j,3,total,400000000372,data0,266666661996,data1,0,data2,0,data3,0,data4,0,data5,0,data6,0,data7,0,data8,0,data9,0,data10,0,data11,0,data12,0,data13,0,data14,0,data15,0,data16,0,data17,0,data18,0,data19,0,data20,0,data21,0,data22,0,data23,0,data24,0,data25,0,data26,0,data27,0,data28,0,data29,0,data30,0,data31,0,data32,400000000372,data33,545407287,data34,0,data35,0,data36,0,data37,0,data38,0,data39,0,data40,0,data41,0,data42,0,data43,0,data44,0,data45,0,data46,0,data47,0,data48,0,data49,0,data50,0,data51,0,data52,0,data53,0,data54,0,data55,0,data56,0,data57,0,data58,0,data59,0,data60,0,data61,0,data62,0,data63,0,data64,0,data65,0,
 next:545407287
j,4,total,500000000416,data0,333333328722,data1,0,data2,0,data3,0,data4,0,data5,0,data6,0,data7,0,data8,0,data9,0,data10,0,data11,0,data12,0,data13,0,data14,0,data15,0,data16,0,data17,0,data18,0,data19,0,data20,0,data21,0,data22,0,data23,0,data24,0,data25,0,data26,0,data27,0,data28,0,data29,0,data30,0,data31,0,data32,500000000416,data33,1708288196,data34,0,data35,0,data36,0,data37,0,data38,0,data39,0,data40,0,data41,0,data42,0,data43,0,data44,0,data45,0,data46,0,data47,0,data48,0,data49,0,data50,0,data51,0,data52,0,data53,0,data54,0,data55,0,data56,0,data57,0,data58,0,data59,0,data60,0,data61,0,data62,0,data63,0,data64,0,data65,0,
 next:1708288196
j,5,total,600000000512,data0,400000010955,data1,0,data2,0,data3,0,data4,0,data5,0,data6,0,data7,0,data8,0,data9,0,data10,0,data11,0,data12,0,data13,0,data14,0,data15,0,data16,0,data17,0,data18,0,data19,0,data20,0,data21,0,data22,0,data23,0,data24,0,data25,0,data26,0,data27,0,data28,0,data29,0,data30,0,data31,0,data32,600000000512,data33,2868972330,data34,0,data35,0,data36,0,data37,0,data38,0,data39,0,data40,0,data41,0,data42,0,data43,0,data44,0,data45,0,data46,0,data47,0,data48,0,data49,0,data50,0,data51,0,data52,0,data53,0,data54,0,data55,0,data56,0,data57,0,data58,0,data59,0,data60,0,data61,0,data62,0,data63,0,data64,0,data65,0,
 next:2868972330
j,6,total,700000000516,data0,466666666211,data1,0,data2,0,data3,0,data4,0,data5,0,data6,0,data7,0,data8,0,data9,0,data10,0,data11,0,data12,0,data13,0,data14,0,data15,0,data16,0,data17,0,data18,0,data19,0,data20,0,data21,0,data22,0,data23,0,data24,0,data25,0,data26,0,data27,0,data28,0,data29,0,data30,0,data31,0,data32,700000000516,data33,2367102199,data34,0,data35,0,data36,0,data37,0,data38,0,data39,0,data40,0,data41,0,data42,0,data43,0,data44,0,data45,0,data46,0,data47,0,data48,0,data49,0,data50,0,data51,0,data52,0,data53,0,data54,0,data55,0,data56,0,data57,0,data58,0,data59,0,data60,0,data61,0,data62,0,data63,0,data64,0,data65,0,
 next:2367102199
