,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2.2E+12,0.999328659,0.996123665,0.986893298,0.991270587,0.978778868,0.987150396,0.973321312,0.973411634,0.99558036,0.981043926,0.988882347,0.993418994,0.99202688,0.982196949,0.971405267,0.979827486,0.970380648,0.995125275,0.967920904,0.969249645,0.982160379,0.97086446,0.991857977,0.98857468,0.987816276,0.976797889,0.991799884,0.98615751,0.990377676,0.973154646,0.994242008,0.974780491
2.3E+12,0.991966444,0.976815513,0.98325306,0.99494833,0.968155685,0.979450331,0.961931493,0.961803269,0.985936769,0.962121729,0.979669121,0.991486658,0.993516298,0.990396629,0.995542824,0.96090783,0.993834058,0.995418664,0.972831696,0.970931518,0.995658566,0.994572696,0.994322274,0.98535183,0.988226097,0.998844664,0.989143539,0.999881099,0.996689729,0.994553757,0.978233342,0.974079989
2.4E+12,0.986386298,0.991390888,0.984524251,0.998359108,0.973357184,0.976969926,0.974546274,0.974356839,0.992438409,0.987283362,0.997822446,0.988327725,0.990819237,0.992701064,0.997265184,0.983899124,0.996938656,0.98116393,0.973548669,0.973177023,0.992295237,0.993096594,0.991517578,0.995306023,0.99172049,0.992129405,0.972277273,0.970227746,0.993228437,0.994842503,0.999888753,0.97984893
2.5E+12,0.993102851,0.994448144,0.995860063,0.997297226,0.995332231,0.995935756,0.987016533,0.986877275,0.989550493,0.989377926,0.996506986,0.993312768,0.994686322,0.997450631,0.986782418,0.99018728,0.985996324,0.99367205,0.995663261,0.996346517,0.992322731,0.999949537,0.995135431,0.98128411,0.981834006,0.997476872,0.998026912,0.994249326,0.996922795,0.989225542,0.980772564,0.997592935
2.6E+12,0.989571323,0.977372616,0.97047151,0.979797383,0.981701912,0.983755952,0.980451341,0.98070165,0.991562367,0.970730623,0.990563869,0.980122877,0.994290735,0.995943426,0.988659937,0.985260932,0.987972201,0.997637699,0.971628643,0.971691941,0.997372473,0.981033089,0.994061141,0.979098919,0.980078356,0.985700265,0.984684066,0.996874681,0.994735079,0.987658517,0.997093393,0.974847163
2.7E+12,0.98047204,0.997231245,0.991441383,0.996666037,0.981699234,0.975237603,0.976131621,0.976052022,0.986811356,0.982450717,0.979599246,0.986514224,0.976699498,0.991927904,0.991835649,0.976815016,0.991473429,0.988734986,0.975075499,0.975861762,0.98124971,0.993507906,0.977207199,0.98465671,0.986841458,0.993026231,0.972129661,0.983816826,0.979566237,0.99341565,0.991290862,0.976774245
2.8E+12,0.982992861,0.99734217,0.991038698,0.995099201,0.997623497,0.993684013,0.995461583,0.99562847,0.992277427,0.981559872,0.994344876,0.994176084,0.999267593,0.991239906,0.996033767,0.999389661,0.997512873,0.998525651,0.992628356,0.990521851,0.998803164,0.996812895,0.998854661,0.997739842,0.996328443,0.997351706,0.991026301,0.986404406,0.998327291,0.993124236,0.996317953,0.995965105
2.9E+12,0.999602683,0.995835689,0.988912969,0.988591587,0.97573743,0.991042756,0.980468771,0.979925439,0.986747658,0.987207697,0.990394349,0.992403305,0.990332507,0.987919782,0.982810819,0.982287124,0.982139104,0.996103687,0.977603271,0.977027207,0.990436514,0.979178841,0.990311893,0.983429146,0.9839641,0.979567594,0.990896583,0.990261295,0.989580101,0.983083444,0.994915504,0.983306417
3E+12,0.984839708,0.97980595,0.98289152,0.989219068,0.975409317,0.987085532,0.969066219,0.969065298,0.988513407,0.968604991,0.978604039,0.992437937,0.990951932,0.991720266,0.991797653,0.971448931,0.991805944,0.998512073,0.975812666,0.974921256,0.995189829,0.998887049,0.991829897,0.986694025,0.987554423,0.996060461,0.990852437,0.996566259,0.990752941,0.996113897,0.983463531,0.982475182
3.1E+12,0.989086243,0.997882802,0.98849537,0.996053829,0.978786082,0.976066351,0.972734566,0.972289819,0.989190462,0.982655909,0.995786464,0.991684518,0.992477523,0.99193556,0.988934899,0.979096847,0.988508964,0.985666162,0.977830251,0.98121611,0.991092715,0.996555934,0.993315851,0.997010005,0.99604386,0.995135725,0.980898982,0.981426322,0.993598618,0.988344934,0.999494265,0.982965804
