,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.1E+12,0.972638034,0.996698341,0.998548484,0.989847263,0.993769495,0.998128549,0.994213763,0.992152198,0.984683939,0.99251582,0.985823353,0.972943679,0.982087291,0.983194686,0.982300249,0.980693971,0.982920876,0.99426245,0.994254842,0.996027363,0.985663619,0.971272566,0.981999066,0.985513015,0.980061216,0.970337466,0.998507403,0.986119999,0.98218008,0.989885298,0.985598205,0.999409655
1.2E+12,0.944537454,0.999168205,0.988023203,0.995945935,0.975431741,0.968560228,0.977407662,0.975599187,0.960608522,0.994614503,0.988401915,0.99409155,0.97639857,0.971908374,0.988930654,0.975178392,0.98714199,0.961567366,0.972508184,0.974282952,0.991721545,0.984182392,0.976947523,0.986212723,0.987517778,0.988368413,0.960208415,0.98079631,0.976497584,0.985979683,0.959975629,0.970724818
1.3E+12,0.968416887,0.981790219,0.975437017,0.964739217,0.996780971,0.993443033,0.990305335,0.988076006,0.993132336,0.978148258,0.99486217,0.978892566,0.967042221,0.968842029,0.989471249,0.980122394,0.990212968,0.968853216,0.992071497,0.992845431,0.976456847,0.993706145,0.966772334,0.980884937,0.983113903,0.994827181,0.985245048,0.969097958,0.968665816,0.990888919,0.990834338,0.990743371
1.4E+12,0.986931962,0.991189311,0.996567643,0.992334272,0.996617543,0.994861599,0.994525787,0.994055113,0.993840681,0.997163751,0.987557665,0.985961059,0.996763198,0.990664712,0.995604703,0.995469838,0.995870388,0.990346448,0.997614204,0.998710671,0.993312019,0.993401028,0.996315444,0.988155057,0.991839334,0.995786771,0.998953431,0.996980333,0.992312694,0.994073994,0.996957405,0.996270938
1.5E+12,0.983356148,0.987203072,0.972238648,0.999424101,0.972088902,0.982196803,0.967266306,0.966796346,0.987165291,0.999805862,0.976299099,0.986472222,0.973298624,0.965602621,0.982835089,0.966132433,0.984610626,0.969543359,0.98415208,0.978709882,0.979312933,0.990711549,0.972858481,0.989648432,0.984936303,0.989621071,0.9770649,0.996105528,0.974887373,0.989839948,0.994557662,0.978722906
1.6E+12,0.960328747,0.992783939,0.998859545,0.977365492,0.995141737,0.983488539,0.99414008,0.993475255,0.961630386,0.999021026,0.99970101,0.9962355,0.962638502,0.962983795,0.98266492,0.989549486,0.982746903,0.969587221,0.998725817,0.996984862,0.96926954,0.990296272,0.962354963,0.988920019,0.989481365,0.985068973,0.976772801,0.990804647,0.96719843,0.981858979,0.982949968,0.999732549
1.7E+12,0.979654884,0.984377927,0.994961241,0.98285327,0.992060697,0.992921061,0.991292131,0.992446207,0.99636748,0.97824422,0.98728178,0.997049186,0.989150469,0.971074589,0.999537366,0.993738596,0.99822902,0.977469789,0.995629477,0.996015,0.977533407,0.98620245,0.988849419,0.989374422,0.993459556,0.994596527,0.982350368,0.970245346,0.989325471,0.994329723,0.989130889,0.99695617
1.8E+12,0.978383818,0.995976222,0.997453465,0.986493636,0.999374367,0.993779417,0.997369016,0.998303893,0.994170724,0.99985608,0.991040317,0.981590662,0.987025232,0.989971108,0.979902183,0.996203398,0.9789474,0.995324432,0.998720189,0.99654,0.992535333,0.980969958,0.986193947,0.987494991,0.984940508,0.979676267,0.99472141,0.998267022,0.986824248,0.980533569,0.986788569,0.998908116
1.9E+12,0.955692432,0.995479234,0.990408747,0.99899165,0.979314351,0.973726286,0.978192945,0.977835354,0.972734702,0.992668435,0.990257102,0.98862374,0.983287614,0.96978913,0.992285257,0.977206976,0.993027306,0.975571873,0.981039939,0.979784221,0.985971804,0.98734232,0.982703112,0.988703612,0.990663422,0.984223993,0.965516134,0.985986852,0.985990324,0.993297039,0.974337224,0.979425453
2E+12,0.986120508,0.983623855,0.983159063,0.968843218,0.997161004,0.993601031,0.993278326,0.992612608,0.988099427,0.99240838,0.997355084,0.986911389,0.964999883,0.976702281,0.993589747,0.988650017,0.994755332,0.968103579,0.999287993,0.999009284,0.98163725,0.993174518,0.964559117,0.988228047,0.990005078,0.994554485,0.990930284,0.967987449,0.966394398,0.992974802,0.983582113,0.998536493
2.1E+12,0.983194953,0.993923718,0.996211937,0.989772471,0.998924142,0.991407617,0.996410148,0.994597626,0.990087385,0.990225023,0.991678494,0.992993248,0.99422103,0.996154676,0.995524806,0.991068472,0.997816352,0.987353416,0.991343752,0.990300999,0.998927446,0.988308033,0.993928123,0.996124944,0.99992622,0.989079886,0.988303629,0.99269594,0.996434374,0.995464242,0.998814024,0.991501212
